idx,account,tx_deg,tx_S,tx_B,tx_S_ratio,bhv_S,bhv_B,bhv_S_ratio,shift
232530,155:9000000003391065,20,3,17,0.15,2,8,0.2,0.05000000000000002
232576,155:9000000003396860,2,1,1,0.5,7,3,0.7,0.19999999999999996
232609,155:9000000003401392,9,3,6,0.3333333333333333,4,6,0.4,0.06666666666666671
232643,155:9000000003406757,27,10,17,0.37037037037037035,9,1,0.9,0.5296296296296297
232649,155:9000000003406846,12,7,5,0.5833333333333334,1,9,0.1,-0.4833333333333334
232652,155:9000000003406887,5,3,2,0.6,6,4,0.6,0.0
232661,155:9000000003406993,4,4,0,1.0,6,4,0.6,-0.4
232666,155:9000000003407091,3,2,1,0.6666666666666666,4,6,0.4,-0.2666666666666666
232700,155:9000000003407782,15,6,9,0.4,8,2,0.8,0.4
232713,155:9000000003408070,1,1,0,1.0,6,4,0.6,-0.4
232720,155:9000000003408233,13,6,7,0.46153846153846156,6,4,0.6,0.1384615384615384
232806,155:9000000003410620,1,1,0,1.0,9,1,0.9,-0.09999999999999998
232825,155:9000000003413378,1,1,0,1.0,9,1,0.9,-0.09999999999999998
232844,155:9000000003417136,5,5,0,1.0,8,2,0.8,-0.19999999999999996
232846,155:9000000003417178,8,3,5,0.375,3,7,0.3,-0.07500000000000001
232876,155:9000000003429823,2,1,1,0.5,3,7,0.3,-0.2
232882,155:9000000003431220,5,3,2,0.6,8,2,0.8,0.20000000000000007
232900,155:9000000003431477,1,1,0,1.0,7,3,0.7,-0.30000000000000004
232962,155:9000000003438993,900,62,838,0.06888888888888889,8,2,0.8,0.7311111111111112
233020,155:9000000003447156,4,4,0,1.0,5,5,0.5,-0.5
233032,155:9000000003448333,4,1,3,0.25,6,4,0.6,0.35
233047,155:9000000003449135,21,7,14,0.3333333333333333,4,6,0.4,0.06666666666666671
233130,155:9000000003471801,4,4,0,1.0,8,2,0.8,-0.19999999999999996
233156,155:9000000003475210,18,7,11,0.3888888888888889,4,6,0.4,0.011111111111111127
233200,155:9000000003479321,6,1,5,0.16666666666666666,6,4,0.6,0.43333333333333335
233305,155:9000000003501439,44,6,38,0.13636363636363635,2,8,0.2,0.06363636363636366
233311,155:9000000003506486,4,3,1,0.75,5,5,0.5,-0.25
233368,155:9000000003517659,2,2,0,1.0,3,7,0.3,-0.7
233390,155:9000000003521766,52,12,40,0.23076923076923078,7,3,0.7,0.4692307692307692
233419,155:9000000003527886,227,23,204,0.1013215859030837,6,4,0.6,0.49867841409691627
233511,155:9000000003545695,373,33,340,0.08847184986595175,5,5,0.5,0.41152815013404825
233530,155:9000000003549615,6,2,4,0.3333333333333333,8,2,0.8,0.46666666666666673
233545,155:9000000003553595,17,4,13,0.23529411764705882,4,6,0.4,0.1647058823529412
233588,155:9000000003564939,14,3,11,0.21428571428571427,3,7,0.3,0.08571428571428572
233733,155:9000000003594516,157,19,138,0.12101910828025478,10,0,1.0,0.8789808917197452
233752,155:9000000003598699,2,1,1,0.5,8,2,0.8,0.30000000000000004
233771,155:9000000003604147,90,11,79,0.12222222222222222,7,3,0.7,0.5777777777777777
233806,155:9000000003609996,12,5,7,0.4166666666666667,4,6,0.4,-0.016666666666666663
234041,155:9000000003654816,4,4,0,1.0,3,7,0.3,-0.7
234092,155:9000000003664425,12,1,11,0.08333333333333333,6,4,0.6,0.5166666666666666
234130,155:9000000003670383,2,1,1,0.5,9,1,0.9,0.4
234275,155:9000000003696560,103,14,89,0.13592233009708737,3,7,0.3,0.16407766990291262
234324,155:9000000003706604,1,1,0,1.0,3,7,0.3,-0.7
234332,155:9000000003706656,1,1,0,1.0,6,4,0.6,-0.4
234342,155:9000000003706702,2,2,0,1.0,3,7,0.3,-0.7
234348,155:9000000003706750,2,2,0,1.0,10,0,1.0,0.0
234352,155:9000000003706775,1,1,0,1.0,8,2,0.8,-0.19999999999999996
234360,155:9000000003706812,1,1,0,1.0,5,5,0.5,-0.5
234365,155:9000000003706842,4,4,0,1.0,9,1,0.9,-0.09999999999999998
234375,155:9000000003706931,2,2,0,1.0,7,3,0.7,-0.30000000000000004
234385,155:9000000003707015,3,2,1,0.6666666666666666,8,2,0.8,0.13333333333333341
234397,155:9000000003707079,2,1,1,0.5,10,0,1.0,0.5
234404,155:9000000003707148,2,2,0,1.0,3,7,0.3,-0.7
234407,155:9000000003707173,1,1,0,1.0,7,3,0.7,-0.30000000000000004
234408,155:9000000003707176,1,1,0,1.0,3,7,0.3,-0.7
234410,155:9000000003707185,1,1,0,1.0,5,5,0.5,-0.5
234414,155:9000000003707237,3,3,0,1.0,9,1,0.9,-0.09999999999999998
234418,155:9000000003707258,2,2,0,1.0,9,1,0.9,-0.09999999999999998
234425,155:9000000003707352,1,1,0,1.0,4,6,0.4,-0.6
234428,155:9000000003707385,1,1,0,1.0,3,7,0.3,-0.7
234431,155:9000000003707417,2,2,0,1.0,6,4,0.6,-0.4
234437,155:9000000003707448,1,1,0,1.0,9,1,0.9,-0.09999999999999998
234442,155:9000000003707492,1,1,0,1.0,9,1,0.9,-0.09999999999999998
234443,155:9000000003707495,2,2,0,1.0,9,1,0.9,-0.09999999999999998
234444,155:9000000003707518,2,2,0,1.0,7,3,0.7,-0.30000000000000004
234447,155:9000000003707544,2,2,0,1.0,9,1,0.9,-0.09999999999999998
234449,155:9000000003707563,1,1,0,1.0,8,2,0.8,-0.19999999999999996
234453,155:9000000003707627,1,1,0,1.0,8,2,0.8,-0.19999999999999996
234454,155:9000000003707655,2,2,0,1.0,10,0,1.0,0.0
234463,155:9000000003707717,1,1,0,1.0,9,1,0.9,-0.09999999999999998
234464,155:9000000003707731,3,3,0,1.0,8,2,0.8,-0.19999999999999996
234470,155:9000000003707781,1,1,0,1.0,6,4,0.6,-0.4
234472,155:9000000003707785,16,7,9,0.4375,5,5,0.5,0.0625
234481,155:9000000003707895,3,3,0,1.0,5,5,0.5,-0.5
234492,155:9000000003708092,1,1,0,1.0,6,4,0.6,-0.4
234681,155:9000000003738064,4,1,3,0.25,8,2,0.8,0.55
234736,155:9000000003747666,260,24,236,0.09230769230769231,9,1,0.9,0.8076923076923077
234779,155:9000000003756331,3,2,1,0.6666666666666666,10,0,1.0,0.33333333333333337
234894,155:9000000003769574,382,37,345,0.0968586387434555,6,4,0.6,0.5031413612565445
234896,155:9000000003769583,25,5,20,0.2,5,5,0.5,0.3
234902,155:9000000003770132,1,1,0,1.0,9,1,0.9,-0.09999999999999998
234911,155:9000000003770458,9,4,5,0.4444444444444444,6,4,0.6,0.15555555555555556
234920,155:9000000003770795,4,1,3,0.25,8,2,0.8,0.55
234953,155:9000000003779462,1,1,0,1.0,6,4,0.6,-0.4
235053,155:9000000003796096,3,2,1,0.6666666666666666,6,4,0.6,-0.06666666666666665
235071,155:9000000003806559,7,6,1,0.8571428571428571,2,8,0.2,-0.657142857142857
235077,155:9000000003807020,1,1,0,1.0,8,2,0.8,-0.19999999999999996
235084,155:9000000003807852,1,1,0,1.0,9,1,0.9,-0.09999999999999998
235158,155:9000000003835380,2,2,0,1.0,8,2,0.8,-0.19999999999999996
235206,155:9000000003844912,4,3,1,0.75,5,5,0.5,-0.25
235234,155:9000000003853283,220,26,194,0.11818181818181818,8,2,0.8,0.6818181818181819
235365,155:9000000003876009,2,1,1,0.5,6,4,0.6,0.09999999999999998
235473,155:9000000003890854,340,66,274,0.19411764705882353,8,2,0.8,0.6058823529411765
235588,155:9000000003910753,20,8,12,0.4,7,3,0.7,0.29999999999999993
235634,155:9000000003918324,12,5,7,0.4166666666666667,4,6,0.4,-0.016666666666666663
235701,155:9000000003933825,346,76,270,0.21965317919075145,9,1,0.9,0.6803468208092486
235874,155:9000000004002299,24,14,10,0.5833333333333334,9,1,0.9,0.31666666666666665
235950,155:9000000004019404,5,1,4,0.2,5,5,0.5,0.3
235954,155:9000000004021354,316,73,243,0.2310126582278481,10,0,1.0,0.7689873417721519
236053,155:9000000004036176,4,2,2,0.5,5,5,0.5,0.0
236071,155:9000000004038776,2,1,1,0.5,3,7,0.3,-0.2
236205,155:9000000004071303,2,1,1,0.5,3,7,0.3,-0.2
236379,155:9000000004113472,1,1,0,1.0,6,4,0.6,-0.4
236521,155:9000000004143053,35,8,27,0.22857142857142856,4,6,0.4,0.17142857142857146
236631,155:9000000004163434,1,1,0,1.0,6,4,0.6,-0.4
236640,155:9000000004163552,6,4,2,0.6666666666666666,4,6,0.4,-0.2666666666666666
236660,155:9000000004168691,1,1,0,1.0,8,2,0.8,-0.19999999999999996
236715,155:9000000004182390,21,5,16,0.23809523809523808,5,5,0.5,0.2619047619047619
236743,155:9000000004187071,1,1,0,1.0,6,4,0.6,-0.4
236786,155:9000000004191294,1,1,0,1.0,8,2,0.8,-0.19999999999999996
236921,155:9000000004196333,1,1,0,1.0,6,4,0.6,-0.4
236978,155:9000000004199839,1,1,0,1.0,5,5,0.5,-0.5
237013,155:9000000004202333,1,1,0,1.0,9,1,0.9,-0.09999999999999998
237032,155:9000000004203687,1,1,0,1.0,7,3,0.7,-0.30000000000000004
237068,155:9000000004206285,2,1,1,0.5,2,8,0.2,-0.3
237073,155:9000000004207210,89,23,66,0.25842696629213485,3,7,0.3,0.04157303370786514
237137,155:9000000004225975,5,2,3,0.4,3,7,0.3,-0.10000000000000003
237185,155:9000000004244137,3,1,2,0.3333333333333333,4,6,0.4,0.06666666666666671
237186,155:9000000004244138,2,1,1,0.5,7,3,0.7,0.19999999999999996
237188,155:9000000004244150,1,1,0,1.0,3,7,0.3,-0.7
237195,155:9000000004244178,2,2,0,1.0,4,6,0.4,-0.6
237232,155:9000000004244520,106,14,92,0.1320754716981132,10,0,1.0,0.8679245283018868
237251,155:9000000004244752,1,1,0,1.0,5,5,0.5,-0.5
237261,155:9000000004244838,7,5,2,0.7142857142857143,9,1,0.9,0.18571428571428572
237282,155:9000000004245101,3,3,0,1.0,4,6,0.4,-0.6
237285,155:9000000004245115,1,1,0,1.0,7,3,0.7,-0.30000000000000004
237400,155:9000000004246566,53,4,49,0.07547169811320754,1,9,0.1,0.02452830188679246
237411,155:9000000004246693,14,6,8,0.42857142857142855,2,8,0.2,-0.22857142857142854
237496,155:9000000004247598,12,6,6,0.5,8,2,0.8,0.30000000000000004
237576,155:9000000004248509,3,1,2,0.3333333333333333,2,8,0.2,-0.1333333333333333
237687,155:9000000004249710,1,1,0,1.0,5,5,0.5,-0.5
237689,155:9000000004249743,5,1,4,0.2,4,6,0.4,0.2
237690,155:9000000004249748,3,1,2,0.3333333333333333,6,4,0.6,0.26666666666666666
237696,155:9000000004249867,900,38,862,0.042222222222222223,8,2,0.8,0.7577777777777778
237824,155:9000000004251269,3,2,1,0.6666666666666666,6,4,0.6,-0.06666666666666665
237873,155:9000000004251788,41,3,38,0.07317073170731707,2,8,0.2,0.12682926829268293
237899,155:9000000004252075,123,10,113,0.08130081300813008,4,6,0.4,0.31869918699186994
237981,155:9000000004253062,487,30,457,0.061601642710472276,3,7,0.3,0.2383983572895277
238019,155:9000000004253501,132,9,123,0.06818181818181818,8,2,0.8,0.7318181818181819
238021,155:9000000004253506,14,4,10,0.2857142857142857,4,6,0.4,0.11428571428571432
238067,155:9000000004254075,20,3,17,0.15,5,5,0.5,0.35
238078,155:9000000004254181,4,2,2,0.5,5,5,0.5,0.0
238187,155:9000000004255461,9,2,7,0.2222222222222222,5,5,0.5,0.2777777777777778
238188,155:9000000004255463,6,3,3,0.5,8,2,0.8,0.30000000000000004
238190,155:9000000004255486,19,2,17,0.10526315789473684,5,5,0.5,0.39473684210526316
238234,155:9000000004255991,32,4,28,0.125,6,4,0.6,0.475
238245,155:9000000004256138,3,1,2,0.3333333333333333,5,5,0.5,0.16666666666666669
238250,155:9000000004256191,173,22,151,0.12716763005780346,8,2,0.8,0.6728323699421965
238296,155:9000000004256750,4,4,0,1.0,9,1,0.9,-0.09999999999999998
238475,155:9000000004258710,1,1,0,1.0,7,3,0.7,-0.30000000000000004
238507,155:9000000004259052,1,1,0,1.0,7,3,0.7,-0.30000000000000004
238508,155:9000000004259066,2,1,1,0.5,5,5,0.5,0.0
238530,155:9000000004259416,2,2,0,1.0,5,5,0.5,-0.5
238531,155:9000000004259421,1,1,0,1.0,4,6,0.4,-0.6
238573,155:9000000004259819,345,13,332,0.03768115942028986,1,9,0.1,0.06231884057971015
238688,155:9000000004261180,14,1,13,0.07142857142857142,4,6,0.4,0.3285714285714286
238689,155:9000000004261217,1,1,0,1.0,6,4,0.6,-0.4
238692,155:9000000004261242,1,1,0,1.0,7,3,0.7,-0.30000000000000004
238833,155:9000000004262912,3,1,2,0.3333333333333333,3,7,0.3,-0.033333333333333326
238871,155:9000000004263303,142,8,134,0.056338028169014086,6,4,0.6,0.5436619718309859
238968,155:9000000004264411,2,1,1,0.5,5,5,0.5,0.0
239096,155:9000000004265910,4,1,3,0.25,3,7,0.3,0.04999999999999999
239290,155:9000000004268363,4,2,2,0.5,3,7,0.3,-0.2
239299,155:9000000004268506,2,1,1,0.5,6,4,0.6,0.09999999999999998
239364,155:9000000004269193,6,1,5,0.16666666666666666,4,6,0.4,0.23333333333333336
239366,155:9000000004269247,6,2,4,0.3333333333333333,4,6,0.4,0.06666666666666671
239424,155:9000000004269840,3,1,2,0.3333333333333333,5,5,0.5,0.16666666666666669
239467,155:9000000004270368,4,1,3,0.25,2,8,0.2,-0.04999999999999999
239523,155:9000000004270897,3,1,2,0.3333333333333333,7,3,0.7,0.36666666666666664
239602,155:9000000004271931,8,1,7,0.125,5,5,0.5,0.375
240269,155:9000000004280023,2,1,1,0.5,4,6,0.4,-0.09999999999999998
240339,155:9000000004280939,33,8,25,0.24242424242424243,6,4,0.6,0.35757575757575755
240353,155:9000000004281038,2,1,1,0.5,8,2,0.8,0.30000000000000004
240477,155:9000000004282612,901,47,854,0.05216426193118757,2,8,0.2,0.14783573806881245
240613,155:9000000004284142,16,4,12,0.25,7,3,0.7,0.44999999999999996
240636,155:9000000004284383,5,1,4,0.2,7,3,0.7,0.49999999999999994
240748,155:9000000004285652,2,1,1,0.5,5,5,0.5,0.0
240779,155:9000000004286055,45,7,38,0.15555555555555556,5,5,0.5,0.34444444444444444
240794,155:9000000004286245,258,48,210,0.18604651162790697,8,2,0.8,0.6139534883720931
240799,155:9000000004286284,212,20,192,0.09433962264150944,0,10,0.0,-0.09433962264150944
240800,155:9000000004286296,5,1,4,0.2,8,2,0.8,0.6000000000000001
240834,155:9000000004286599,63,22,41,0.3492063492063492,4,6,0.4,0.050793650793650835
240847,155:9000000004286683,64,21,43,0.328125,10,0,1.0,0.671875
240853,155:9000000004286754,73,20,53,0.273972602739726,9,1,0.9,0.626027397260274
240881,155:9000000004286995,48,10,38,0.20833333333333334,7,3,0.7,0.4916666666666666
240898,155:9000000004287173,16,7,9,0.4375,7,3,0.7,0.26249999999999996
240909,155:9000000004287324,194,50,144,0.25773195876288657,8,2,0.8,0.5422680412371135
240923,155:9000000004287468,308,58,250,0.18831168831168832,10,0,1.0,0.8116883116883117
241010,155:9000000004288221,10,2,8,0.2,0,10,0.0,-0.2
241018,155:9000000004288341,729,45,684,0.06172839506172839,6,4,0.6,0.5382716049382716
241110,155:9000000004289376,111,30,81,0.2702702702702703,8,2,0.8,0.5297297297297298
241202,155:9000000004290489,33,17,16,0.5151515151515151,5,5,0.5,-0.015151515151515138
241259,155:9000000004291021,3,1,2,0.3333333333333333,7,3,0.7,0.36666666666666664
241270,155:9000000004291123,7,3,4,0.42857142857142855,8,2,0.8,0.3714285714285715
241365,155:9000000004292127,515,39,476,0.07572815533980583,3,7,0.3,0.22427184466019418
241386,155:9000000004292321,30,15,15,0.5,10,0,1.0,0.5
241402,155:9000000004292513,119,27,92,0.226890756302521,8,2,0.8,0.5731092436974791
241495,155:9000000004293458,102,32,70,0.3137254901960784,9,1,0.9,0.5862745098039216
241516,155:9000000004293777,729,45,684,0.06172839506172839,9,1,0.9,0.8382716049382717
241520,155:9000000004293810,215,13,202,0.06046511627906977,5,5,0.5,0.43953488372093025
241545,155:9000000004293950,91,10,81,0.10989010989010989,5,5,0.5,0.3901098901098901
241548,155:9000000004294008,183,13,170,0.07103825136612021,8,2,0.8,0.7289617486338799
241553,155:9000000004294062,280,16,264,0.05714285714285714,9,1,0.9,0.8428571428571429
241581,155:9000000004294321,521,25,496,0.04798464491362764,8,2,0.8,0.7520153550863724
241586,155:9000000004294378,2,1,1,0.5,4,6,0.4,-0.09999999999999998
241624,155:9000000004294805,8,1,7,0.125,7,3,0.7,0.575
241652,155:9000000004295067,12,7,5,0.5833333333333334,7,3,0.7,0.11666666666666659
241687,155:9000000004295499,2,1,1,0.5,7,3,0.7,0.19999999999999996
241741,155:9000000004296061,37,4,33,0.10810810810810811,7,3,0.7,0.5918918918918918
241765,155:9000000004296384,7,5,2,0.7142857142857143,7,3,0.7,-0.014285714285714346
241821,155:9000000004296972,6,1,5,0.16666666666666666,2,8,0.2,0.033333333333333354
241831,155:9000000004297110,72,2,70,0.027777777777777776,5,5,0.5,0.4722222222222222
241852,155:9000000004297256,12,4,8,0.3333333333333333,6,4,0.6,0.26666666666666666
241964,155:9000000004298488,5,1,4,0.2,4,6,0.4,0.2
242066,155:9000000004299661,11,3,8,0.2727272727272727,3,7,0.3,0.027272727272727282
242089,155:9000000004299844,4,2,2,0.5,8,2,0.8,0.30000000000000004
242117,155:9000000004300168,2,2,0,1.0,7,3,0.7,-0.30000000000000004
242137,155:9000000004300436,28,11,17,0.39285714285714285,8,2,0.8,0.4071428571428572
242151,155:9000000004300607,17,4,13,0.23529411764705882,5,5,0.5,0.2647058823529412
242169,155:9000000004300796,50,20,30,0.4,7,3,0.7,0.29999999999999993
242192,155:9000000004301020,35,22,13,0.6285714285714286,10,0,1.0,0.37142857142857144
242240,155:9000000004301623,164,28,136,0.17073170731707318,9,1,0.9,0.7292682926829268
242265,155:9000000004301847,4,2,2,0.5,3,7,0.3,-0.2
242277,155:9000000004301937,2,2,0,1.0,7,3,0.7,-0.30000000000000004
242280,155:9000000004301956,2,1,1,0.5,4,6,0.4,-0.09999999999999998
242326,155:9000000004302314,17,2,15,0.11764705882352941,5,5,0.5,0.38235294117647056
242350,155:9000000004302519,23,9,14,0.391304347826087,5,5,0.5,0.10869565217391303
242400,155:9000000004302987,4,1,3,0.25,4,6,0.4,0.15000000000000002
242404,155:9000000004303013,1,1,0,1.0,6,4,0.6,-0.4
242405,155:9000000004303015,4,4,0,1.0,7,3,0.7,-0.30000000000000004
242408,155:9000000004303035,8,6,2,0.75,7,3,0.7,-0.050000000000000044
242448,155:9000000004303531,34,12,22,0.35294117647058826,5,5,0.5,0.14705882352941174
242584,155:9000000004305046,4,4,0,1.0,8,2,0.8,-0.19999999999999996
242606,155:9000000004305324,7,2,5,0.2857142857142857,5,5,0.5,0.2142857142857143
242798,155:9000000004307239,31,2,29,0.06451612903225806,3,7,0.3,0.23548387096774193
242845,155:9000000004307650,12,1,11,0.08333333333333333,4,6,0.4,0.3166666666666667
242847,155:9000000004307666,7,1,6,0.14285714285714285,3,7,0.3,0.15714285714285714
242990,155:9000000004308919,22,8,14,0.36363636363636365,9,1,0.9,0.5363636363636364
243030,155:9000000004309271,13,4,9,0.3076923076923077,4,6,0.4,0.09230769230769231
243069,155:9000000004309623,3,1,2,0.3333333333333333,7,3,0.7,0.36666666666666664
243084,155:9000000004309750,3,1,2,0.3333333333333333,4,6,0.4,0.06666666666666671
243199,155:9000000004310887,13,1,12,0.07692307692307693,4,6,0.4,0.3230769230769231
243243,155:9000000004311437,16,1,15,0.0625,7,3,0.7,0.6375
243308,155:9000000004312102,10,10,0,1.0,9,1,0.9,-0.09999999999999998
243313,155:9000000004312123,1,1,0,1.0,7,3,0.7,-0.30000000000000004
243417,155:9000000004313295,1,1,0,1.0,4,6,0.4,-0.6
243418,155:9000000004313301,5,2,3,0.4,3,7,0.3,-0.10000000000000003
243522,155:9000000004314335,2,1,1,0.5,4,6,0.4,-0.09999999999999998
243702,155:9000000004316292,1,1,0,1.0,7,3,0.7,-0.30000000000000004
243745,155:9000000004316785,3,1,2,0.3333333333333333,4,6,0.4,0.06666666666666671
243866,155:9000000004318070,1,1,0,1.0,7,3,0.7,-0.30000000000000004
243973,155:9000000004319326,2,1,1,0.5,8,2,0.8,0.30000000000000004
244033,155:9000000004320079,3,1,2,0.3333333333333333,2,8,0.2,-0.1333333333333333
244061,155:9000000004320518,2,2,0,1.0,1,9,0.1,-0.9
244071,155:9000000004320647,3,3,0,1.0,9,1,0.9,-0.09999999999999998
244101,155:9000000004321023,4,1,3,0.25,5,5,0.5,0.25
244110,155:9000000004321104,41,3,38,0.07317073170731707,4,6,0.4,0.32682926829268294
244163,155:9000000004321626,3,2,1,0.6666666666666666,7,3,0.7,0.033333333333333326
244270,155:9000000004322785,15,4,11,0.26666666666666666,8,2,0.8,0.5333333333333334
244319,155:9000000004323231,248,9,239,0.036290322580645164,4,6,0.4,0.36370967741935484
244323,155:9000000004323265,5,1,4,0.2,9,1,0.9,0.7
244423,155:9000000004324294,13,3,10,0.23076923076923078,6,4,0.6,0.3692307692307692
244448,155:9000000004324530,8,1,7,0.125,2,8,0.2,0.07500000000000001
244455,155:9000000004324586,14,2,12,0.14285714285714285,5,5,0.5,0.35714285714285715
244508,155:9000000004325176,23,3,20,0.13043478260869565,3,7,0.3,0.16956521739130434
244519,155:9000000004325287,11,1,10,0.09090909090909091,3,7,0.3,0.20909090909090908
244701,155:9000000004327239,8,2,6,0.25,2,8,0.2,-0.04999999999999999
244818,155:9000000004328418,3,2,1,0.6666666666666666,10,0,1.0,0.33333333333333337
244827,155:9000000004328515,2,2,0,1.0,5,5,0.5,-0.5
244966,155:9000000004330160,1,1,0,1.0,7,3,0.7,-0.30000000000000004
245041,155:9000000004330966,1,1,0,1.0,7,3,0.7,-0.30000000000000004
245109,155:9000000004331811,12,8,4,0.6666666666666666,5,5,0.5,-0.16666666666666663
245370,155:9000000004334765,1,1,0,1.0,5,5,0.5,-0.5
245371,155:9000000004334769,1,1,0,1.0,6,4,0.6,-0.4
245420,155:9000000004335158,1,1,0,1.0,5,5,0.5,-0.5
245462,155:9000000004335586,47,7,40,0.14893617021276595,9,1,0.9,0.7510638297872341
245463,155:9000000004335600,27,5,22,0.18518518518518517,7,3,0.7,0.5148148148148148
245464,155:9000000004335604,30,5,25,0.16666666666666666,9,1,0.9,0.7333333333333334
245467,155:9000000004335644,7,6,1,0.8571428571428571,3,7,0.3,-0.5571428571428572
245499,155:9000000004336079,3,1,2,0.3333333333333333,3,7,0.3,-0.033333333333333326
245503,155:9000000004336117,2,1,1,0.5,2,8,0.2,-0.3
245541,155:9000000004336504,6,3,3,0.5,2,8,0.2,-0.3
245664,155:9000000004337695,3,1,2,0.3333333333333333,7,3,0.7,0.36666666666666664
245767,155:9000000004338987,5,1,4,0.2,5,5,0.5,0.3
245783,155:9000000004339275,5,5,0,1.0,8,2,0.8,-0.19999999999999996
245848,155:9000000004340063,1,1,0,1.0,2,8,0.2,-0.8
245850,155:9000000004340081,1,1,0,1.0,4,6,0.4,-0.6
246125,155:9000000004342922,1,1,0,1.0,7,3,0.7,-0.30000000000000004
246136,155:9000000004343005,3,2,1,0.6666666666666666,4,6,0.4,-0.2666666666666666
246144,155:9000000004343071,1,1,0,1.0,7,3,0.7,-0.30000000000000004
246180,155:9000000004343453,2,1,1,0.5,4,6,0.4,-0.09999999999999998
246261,155:9000000004344352,2,1,1,0.5,5,5,0.5,0.0
246334,155:9000000004345206,2,1,1,0.5,6,4,0.6,0.09999999999999998
246342,155:9000000004345352,7,2,5,0.2857142857142857,4,6,0.4,0.11428571428571432
246527,155:9000000004347483,2,2,0,1.0,6,4,0.6,-0.4
246571,155:9000000004347901,1,1,0,1.0,7,3,0.7,-0.30000000000000004
246608,155:9000000004348258,1,1,0,1.0,7,3,0.7,-0.30000000000000004
246615,155:9000000004348316,2,1,1,0.5,5,5,0.5,0.0
246772,155:9000000004349911,2,1,1,0.5,5,5,0.5,0.0
246934,155:9000000004351408,1,1,0,1.0,6,4,0.6,-0.4
247025,155:9000000004352359,1,1,0,1.0,7,3,0.7,-0.30000000000000004
